Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-09,5108.0,0.0,18.79375,25.32,2.2,74.085846
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-10,5207.0,0.0,19.3375,31.23,15.400002,81.50304
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-11,5178.0,0.0,18.633333,14.94,0.1,78.251656
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-12,6542.0,0.0,18.647917,22.244999,0.0,72.25996
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-13,6230.0,0.0,18.708332,21.87,0.0,72.093315
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-14,3848.0,0.0,19.879168,22.829996,1.3000001,81.11325
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-15,5593.0,0.0,19.562502,22.14,1.3,81.65129
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-16,6016.0,0.0,18.487501,24.435,0.0,74.88148
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-17,6945.0,0.0,18.595835,27.224998,5.7,71.9614
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-18,5736.0,0.0,17.608334,23.804998,0.0,64.88325
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-19,6843.0,0.0,17.216667,22.845,0.0,62.337734
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-20,5658.0,0.0,16.84167,21.809998,0.0,66.53419
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-21,3444.0,0.0,17.275002,15.359999,0.0,69.52536
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-22,5192.0,0.0,17.737501,16.289999,0.0,71.152245
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-23,5782.0,0.0,17.727083,23.640001,0.0,75.15458
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-24,6204.0,0.0,17.735418,16.815,0.0,75.53353
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-25,5907.0,0.0,18.833332,32.264996,0.90000004,74.050835
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-26,6546.0,0.0,19.2375,48.344997,1.4000001,71.3216
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-27,5813.0,0.0,19.708334,45.78001,0.90000004,72.585335
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-28,3200.0,0.0,19.5875,40.094997,22.7,88.654
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-29,4745.0,0.0,19.983332,41.639996,7.2,89.88804
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-30,4994.0,0.0,19.00625,42.179996,16.199999,88.64231
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-03-31,5513.0,0.0,17.466665,23.67,12.5,86.114044
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-01,5740.0,0.0,17.177084,34.364998,0.1,77.42931
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-02,3142.0,1.0,17.787498,23.219997,0.70000005,75.131615
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-03,5098.0,0.0,17.406248,18.840002,0.4,80.40518
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-04,2723.0,0.0,18.3875,27.9,0.0,73.790855
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-05,3399.0,1.0,19.289583,32.745,0.4,84.063965
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-06,5154.0,0.0,18.077085,24.164997,0.0,73.35713
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-07,6033.0,0.0,18.156252,17.804996,2.4999998,83.585
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-08,5493.0,0.0,18.729164,39.945,1.2000002,76.934425
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-09,6608.0,0.0,19.160414,73.34999,31.0,84.88659
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-10,4262.0,0.0,19.939583,23.609999,2.3999999,87.28846
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-11,3453.0,0.0,18.741667,17.295,0.3,92.87933
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-12,5207.0,0.0,19.168749,23.25,0.6,84.20319
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-13,5762.0,0.0,16.389584,34.454998,4.4999995,80.3759
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-14,5833.0,0.0,17.081251,32.714996,0.5,74.78344
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-15,5812.0,0.0,17.95,33.96,0.4,74.96742
