Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-06,4290.0,0,5.8995,36.78,2.1,87.69399
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-07,7278.0,0,4.1453333,59.385002,0.2,68.89731
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-08,5736.0,0,2.6974165,57.795,0.0,61.814667
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-09,7580.0,0,2.3786666,57.39,0.2,61.607502
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-10,8719.0,0,2.0953333,43.59,0.5,62.539494
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-11,8871.0,0,1.8474168,64.079994,0.0,63.766815
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-12,9768.0,0,2.951583,71.265,0.2,63.507404
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-13,2812.0,0,3.220333,79.799995,8.7,82.734924
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-14,2014.0,0,9.189084,57.96,6.4000006,87.13506
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-15,3176.0,0,9.884916,35.265,2.1,83.94213
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-16,3328.0,0,9.228665,39.945,0.4,77.49106
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-17,3418.0,0,8.61825,42.63,0.3,75.84401
